country_iso3,t,gdp,gdpcap,pop,co2_pc,source
SAU,2013,636936313349.28,23057.349446853543,27624004.0,20.46453441466586,hist
SAU,2014,662570908159.594,23404.730603982447,28309273.0,19.95863617231548,hist
SAU,2015,693414400000.0,23256.154955353068,29816382.0,18.939808984558912,hist
SAU,2016,705230509999.152,22783.032853868543,30954198.0,18.233994602978477,hist
SAU,2017,713567089638.542,23035.119997770693,30977355.0,18.210747136171364,hist
SAU,2018,736593549189.516,24393.518830663816,30196281.0,18.671931104141606,hist
SAU,2019,748759049109.6,24905.66974285585,30063799.0,18.744303672805515,hist
SAU,2020,720270347023.097,22827.67193554798,31552510.0,17.850468238345332,hist
SAU,2021,767229070838.89,24922.671694894452,30784383.0,17.82395304886869,hist
SAU,2022,859301066620.788,26706.91792606597,32175224.0,16.601957980640925,hist
SAU,2023,863963569239.897,25634.823754784054,33702731.0,15.418454857590842,hist
SAU,2024,881212616884.024,24963.332213909467,35300280.0,14.309131716132152,hist
SAU,2025,881226612832.9834,24963.728696570775,35300280.0,13.897585961688222,projected
SAU,2030,1060339626662.0984,27509.680439705666,38544236.41837998,13.6394527591741,projected
SAU,2035,1235510083378.0894,29616.13106793582,41717470.81156477,13.016346908988552,projected
SAU,2040,1411741706085.4243,31541.083565608784,44758820.76621916,13.319839432660183,projected
SAU,2045,1575085616238.0544,33118.79468314496,47558663.63215379,13.254068643801086,projected
SAU,2050,1723050543591.9019,34390.512670048796,50102496.58454589,11.699536949251469,projected
SAU,2055,1887944558817.2834,36038.242004406595,52387254.58879027,9.321919265083324,projected
SAU,2060,2062687342789.3462,37952.74578112126,54348830.37673084,6.944301580915181,projected
SAU,2065,2240403087416.758,40048.89536526089,55941694.94522744,5.983440641519874,projected
SAU,2070,2422366166274.238,42385.46887154634,57150863.981603585,5.022579702124566,projected
SDN,2012,47566600027.2224,1288.2585574628056,36923178.0,0.14846388654935294,hist
SDN,2013,48496595854.7667,1283.4592086250782,37785849.0,0.14927931813568482,hist
SDN,2014,50757206252.6521,1307.3897046267941,38823318.0,0.14938272504586886,hist
SDN,2015,51726758676.76771,1292.379613760598,40024431.0,0.14886958174187948,hist
SDN,2016,53520457581.1072,1297.1545728017709,41259892.0,0.1482628109324934,hist
SDN,2017,53900054790.1369,1261.873593126783,42714306.0,0.14693425736462817,hist
SDN,2018,52455031754.9093,1185.9444931492512,44230596.0,0.1454893823999085,hist
SDN,2019,51312429477.3951,1126.5529184735744,45548175.0,0.14476912323016775,hist
SDN,2020,49449890489.35501,1056.8647834659862,46789231.0,0.14432501837332248,hist
SDN,2021,48525909156.8784,1009.5488772461996,48066924.0,0.15269880221054336,hist
SDN,2022,48061119947.9824,973.2252639985634,49383346.0,0.1605129554757551,hist
SDN,2023,33915159867.9417,677.7231882998233,50042791.0,0.17012584119735447,hist
SDN,2024,29179132473.6304,578.3891429766436,50448963.0,0.180389773556594,hist
SDN,2025,29224451305.41483,579.2874534490397,50448963.0,0.1920234140141112,projected
SDN,2030,38605050294.345314,704.4884286111466,54798700.34267657,0.2317221567255604,projected
SDN,2035,50900792517.10815,863.2715377841575,58962667.35233752,0.3025947607568699,projected
SDN,2040,66832252893.25518,1063.6601248674517,62832338.38589512,0.4564354504638133,projected
SDN,2045,86774798699.75662,1308.8386834929674,66299078.56037392,0.5771842224167503,projected
SDN,2050,111727414965.00694,1611.3990536764625,69335658.7929582,0.7352504993334172,projected
SDN,2055,144577895630.62418,2008.0035730606055,72000815.91999266,0.7040632367458947,projected
SDN,2060,185760705810.90088,2501.555402481839,74258081.84244262,0.6728759741583719,projected
SDN,2065,236095109615.96024,3103.847261544644,76065311.76359059,0.660117967344,projected
SDN,2070,297138639788.9223,3835.0009362039377,77480721.57787892,0.6473599605296279,projected
SEN,2012,15361066998.890099,1154.0567799236692,13310495.0,0.5421969436398837,hist
SEN,2013,15731635117.4164,1147.3859217191,13710849.0,0.5807608848059743,hist
SEN,2014,16710783797.4248,1180.7987108505013,14152102.0,0.6153531034491035,hist
SEN,2015,17774766696.1759,1218.0061355543776,14593331.0,0.6478544874624869,hist
SEN,2016,18904543055.8656,1257.409069159277,15034521.0,0.6784499529265067,hist
SEN,2017,20304894471.3123,1312.1093277604941,15475002.0,0.7073333595737002,hist
SEN,2018,21565674310.7132,1355.096108637118,15914498.0,0.7346634649372472,hist
SEN,2019,22560634320.127,1379.6087524986053,16352922.0,0.7605744913822771,hist
SEN,2020,22863414676.2849,1361.791437486455,16789219.0,0.7852319051953043,hist
SEN,2021,24359596784.117,1414.5395109385026,17220867.0,0.7933655522904615,hist
SEN,2022,25297546478.5042,1433.1991875240997,17651103.0,0.8011655075968884,hist
SEN,2023,26374572022.2227,1458.9664233258911,18077573.0,0.8087627211298961,hist
SEN,2024,27973016519.3217,1511.8928067023353,18501984.0,0.8161005526309352,hist
SEN,2025,28016461270.450275,1514.2409198089392,18501984.0,0.8419903294388915,projected
SEN,2030,37101925607.59968,1839.4230181980463,20170414.983686477,0.9724108014736085,projected
SEN,2035,49003979820.035934,2246.616377241493,21812348.70200913,1.1058114111633228,projected
SEN,2040,64460091040.53145,2759.7106837741653,23357553.898503657,1.3863200614813473,projected
SEN,2045,83915668640.24509,3387.116260421614,24774959.637730185,1.7391312396111571,projected
SEN,2050,108569684325.55847,4170.5396248242,26032526.74529738,2.1901193933621803,projected
SEN,2055,141299999237.59457,5207.157640677772,27135725.2820183,1.867323746908842,projected
SEN,2060,182289517723.79834,6483.192203671455,28117247.18273309,1.5445281004555038,projected
SEN,2065,232205081728.46066,7993.106557139624,29050667.60570705,1.3593305041711585,projected
SEN,2070,292509805111.8124,9778.125071264014,29914712.992518492,1.174132907886813,projected
SGP,2012,274543305511.611,51679.35271733312,5312437.0,0.06717575098282973,hist
SGP,2013,287769788882.221,53298.97285582856,5399162.0,0.06936163749344704,hist
SGP,2014,299095084828.978,54681.93364582528,5469724.0,0.07168963000707491,hist
SGP,2015,307998545269.398,55645.606861460576,5535002.0,0.07402892757567953,hist
SGP,2016,319541032495.045,56986.785310291096,5607283.0,0.07621838144742558,hist
SGP,2017,333846562289.746,59485.30158739208,5612253.0,0.07929182931811668,hist
SGP,2018,345370865382.86694,61250.347667230206,5638676.0,0.08204649094122657,hist
SGP,2019,349888458531.08594,61345.529182006205,5703569.0,0.0842036541931789,hist
SGP,2020,336541232520.503,59189.70385743009,5685807.0,0.08756701100325047,hist
SGP,2021,369376902514.865,67731.2610711716,5453566.0,0.09908935468617179,hist
SGP,2022,384550906479.006,68218.80533356193,5637022.0,0.10340416397621577,hist
SGP,2023,391555143381.885,66167.35963036075,5917648.0,0.10568265614524963,hist
SGP,2024,408736675576.891,67706.83361497385,6036860.0,0.11063598796720692,hist
SGP,2025,408874189369.6461,67729.61264128142,6036860.0,0.11767627241095557,projected
SGP,2030,451218419967.2963,72525.9717429442,6221473.620051065,0.14714402851123076,projected
SGP,2035,486200428122.94415,76159.3469056375,6383988.937370396,0.19944907309030577,projected
SGP,2040,516151744461.138,79244.04038060422,6513445.578772778,0.27592430552159364,projected
SGP,2045,536980270794.2898,81253.36867491712,6608713.946897015,0.3495154285074249,projected
SGP,2050,550525544697.6505,82499.18447322246,6673102.870202794,0.45018283691884503,projected
SGP,2055,568417970210.9641,84668.77638255188,6713430.788732892,0.414939270788256,projected
SGP,2060,584012921276.4882,86702.35273441228,6735837.066214844,0.3796957046576668,projected
SGP,2065,593309627558.0952,88345.79941885477,6715764.999138951,0.36318549998773714,projected
SGP,2070,600135292567.7202,90205.6497676133,6652967.902939356,0.3466752953178075,projected
SLB,2012,1207965042.16349,2105.9142375837946,573606.0,,hist
SLB,2013,1271231571.58946,2136.7211617703483,594945.0,,hist
SLB,2014,1286352300.29305,2085.1606727308613,616908.0,,hist
SLB,2015,1307908813.59962,2045.477215266486,639415.0,,hist
SLB,2016,1380562408.99877,2084.248457452259,662379.0,,hist
SLB,2017,1423021077.9804204,2075.3670530230493,685672.0,,hist
SLB,2018,1462095137.0898302,2061.899697066892,709101.0,,hist
SLB,2019,1487670872.02155,2043.0913977830712,728147.0,,hist
SLB,2020,1437368862.9268897,1930.655103071989,744498.0,,hist
SLB,2021,1434092017.05313,1880.5519827182984,762591.0,,hist
SLB,2022,1397028143.8117,1788.6172792205782,781066.0,,hist
SLB,2023,1436719369.01707,1795.887986971419,800005.0,,hist
SLB,2024,1479785892.35403,1806.3836732438676,819198.0,,hist
SLB,2025,1480283745.8198001,1806.991406009048,819198.0,,projected
SLB,2030,1929724222.7098584,2181.945115341687,884405.482585967,,projected
SLB,2035,2481681777.1007047,2619.146771834839,947515.3526284312,,projected
SLB,2040,3159351778.9159236,3142.059683502265,1005503.426782264,,projected
SLB,2045,3959335961.8942924,3748.8535373569543,1056145.811630116,,projected
SLB,2050,4912715577.212384,4463.421501166491,1100661.359436583,,projected
SLB,2055,6111696504.689786,5363.394294955198,1139520.2680583152,,projected
SLB,2060,7524238224.091726,6419.860103612574,1172025.26264672,,projected
SLB,2065,9129421906.919107,7614.320094039912,1198980.5779330367,,projected
SLB,2070,10941562586.11659,8971.075102305025,1219648.978672051,,projected
SLE,2012,6715143020.4477005,1025.0436600450155,6551080.0,0.11912982700523705,hist
SLE,2013,7699806185.67422,1146.8197345647538,6714051.0,0.1282505430219926,hist
SLE,2014,7098065167.70102,1032.237893559046,6876385.0,0.13695166081556465,hist
SLE,2015,6788352974.78329,964.5759808889878,7037655.0,0.1452733908790812,hist
SLE,2016,7225348888.80731,1002.7786228201284,7205328.0,0.15308611422228166,hist
SLE,2017,7457128029.04966,1010.546940712073,7379299.0,0.16040647285695947,hist
SLE,2018,7672926606.696781,1015.6678297204988,7554563.0,0.16736096902981318,hist
SLE,2019,8095145458.326861,1046.96778078594,7731991.0,0.17395139800429876,hist
SLE,2020,7993685031.06354,1010.2529461475721,7912558.0,0.18017464179555334,hist
SLE,2021,8465060863.023761,1045.7661615757959,8094602.0,0.18252190569467824,hist
SLE,2022,8914856495.10508,1077.0888453850719,8276807.0,0.18476231986844294,hist
SLE,2023,9423896753.16695,1113.8683750069677,8460512.0,0.18687308072688524,hist
SLE,2024,9828485690.6466,1137.290056730543,8642022.0,0.18894210423326802,hist
SLE,2025,9843750262.292078,1139.0563761920623,8642022.0,0.1949360579102447,projected
SLE,2030,13386484934.070148,1424.1835163492835,9399410.104383688,0.22513076656703362,projected
SLE,2035,18235077892.01598,1797.3765968621499,10145385.181853753,0.2560154312318472,projected
SLE,2040,24716854754.578274,2275.4523263446126,10862391.827951202,0.32095827985002434,projected
SLE,2045,33091240829.17445,2871.69912843898,11523226.963948147,0.40264047719441287,projected
SLE,2050,43911966423.628456,3626.3132025069003,12109259.176309358,0.5070524280003447,projected
SLE,2055,58476690388.26601,4630.15550938284,12629530.535154844,0.4323193715385962,projected
SLE,2060,77065420581.8103,5885.103995379007,13094997.240885155,0.35758631507684785,projected
SLE,2065,99853806959.0874,7407.544162106499,13480015.072997116,0.3147097070067983,projected
SLE,2070,127387154557.77057,9245.964293535633,13777595.339280512,0.2718330989367487,projected
SLV,2012,22019127752.9422,3601.442229145883,6113975.0,1.277631818452911,hist
SLV,2013,22499794814.169,3665.1547327058097,6138839.0,1.2854376766993914,hist
SLV,2014,22888906230.2134,3713.9499201622275,6162955.0,1.2933375120145443,hist
SLV,2015,23438240000.0,3790.3408910816156,6183676.0,1.3018901428411798,hist
SLV,2016,24033351541.724,3875.846913579538,6200800.0,1.3111457836875167,hist
SLV,2017,24573529736.8617,3954.840142775728,6213533.0,1.3212835145569413,hist
SLV,2018,25166352435.5773,4046.1629172058397,6219807.0,1.332762361375765,hist
SLV,2019,25779775126.599304,4143.1143709786775,6222318.0,1.3450310011779365,hist
SLV,2020,23744951345.511,3808.5319543640862,6234673.0,1.3551467019607082,hist
SLV,2021,26571731219.353905,4247.5475039497705,6255782.0,1.3442598774808427,hist
SLV,2022,27356823619.6966,4355.960838883599,6280319.0,1.3327184392990619,hist
SLV,2023,28325024473.790703,4489.177877127179,6309624.0,1.320268391126576,hist
SLV,2024,29062047321.2665,4585.225997577937,6338193.0,1.308085335711143,hist
